51583	καβάδης	A	I	1	a	military garment named after the Persian king	urn:cts:greekLit:tlg9022.tlg001:12:792
53692	καταβίωσις	A	I	1	a	decline of life	urn:cts:latinLit:phi0474.phi057.perseus-lat1:13:1:2
53692	καταβίωσις	A	I	2	a	residence	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:18:52
53692	καταβίωσις	A	I	2	a	residence	urn:cts:greekLit:tlg0551.tlg017.perseus-grc1:4:16
53693	καταβλαβεύς	A	I	1	a	damager	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53693	καταβλαβεύς	A	I	1	a	damager	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53694	καταβλακεύω	A	I	1	a	treat carelessly, mismanage	urn:cts:greekLit:tlg0627.tlg010.perseus-grc1:52
53694	καταβλακεύω	A	I	1	a	treat carelessly, mismanage	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:7:6:22
53694	καταβλακεύω	A	I	1	a	treat carelessly, mismanage	urn:cts:greekLit:tlg2734.tlg013:95:1:2
53695	καταβλάπτω	A	I	1	a	hurt greatly, damage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:93
53695	καταβλάπτω	A	I	1	a	hurt greatly, damage,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:877b
53695	καταβλάπτω	A	I	1	a	hurt greatly, damage,	urn:cts:greekLit:tlg0014.tlg023.perseus-grc1:28
53695	καταβλάπτω	A	I	1	a	hurt greatly, damage,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:864e
53695	καταβλάπτω	A	I	1	a	hurt greatly, damage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53695	καταβλάπτω	A	I	1	a	hurt greatly, damage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53695	καταβλάπτω	A	I	1	a	hurt greatly, damage,	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:1:3:20
53697	καταβλέπω	A	I	1	a	look down at	urn:cts:greekLit:tlg0527.tlg001:18:16
53697	καταβλέπω	A	I	1	a	look down at	urn:cts:greekLit:tlg0007.tlg063:32
53697	καταβλέπω	A	I	1	a	look down at	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53697	καταβλέπω	A	I	1	b	despise	Perseus:abo:pap,BGU:15ii5
53697	καταβλέπω	A	I	2	a	examine, contemplate	urn:cts:greekLit:tlg0533.tlg002:303
53697	καταβλέπω	A	I	2	a	examine, contemplate	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53699	κατάβλημα	A	I	1	a	overthrow	urn:cts:greekLit:tlg0161.tlg001:125
53699	κατάβλημα	A	II	1	a	tarpaulin	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53699	κατάβλημα	A	II	1	a	tarpaulin	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53699	κατάβλημα	A	II	2	a	curtain, drop-scene	urn:cts:greekLit:tlg0542.tlg001:4:127
53699	κατάβλημα	A	II	2	a	curtain, drop-scene	urn:cts:greekLit:tlg0542.tlg001:131
53699	κατάβλημα	A	II	3	a	skirt, fringe	urn:cts:greekLit:tlg0178.tlg001:14J
53699	κατάβλημα	A	II	4	a	outer wrapper	urn:cts:greekLit:tlg0627.tlg010.perseus-grc1:33
53699	κατάβλημα	A	III	1	a	payment	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53700	καταβλής	A	I	1	a	bolt	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53701	καταβλητέον	A	I	1	a	one must sow	urn:cts:greekLit:tlg0059.tlg006.perseus-grc1:149e
53701	καταβλητέον	A	I	2	a	one must pay	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53702	καταβλητικός	A	I	1	a	fit for throwing off horseback	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:8:11
53702	καταβλητικός	A	I	1	a	fit for throwing off horseback	urn:cts:greekLit:tlg0057.tlg033:45
53702	καταβλητικός	A	I	1	a	fit for throwing off horseback	urn:cts:greekLit:tlg0081.tlg010:19
53702	καταβλητικός	A	I	1	a	fit for throwing off horseback	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53702	καταβλητικός	A	I	1	a	fit for throwing off horseback	urn:cts:greekLit:tlg1595.tlg271:p.18
53704	καταβλώσκω	A	I	1	a	go down	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:16:466
53704	καταβλώσκω	A	I	1	a	go down	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:1:322
53704	καταβλώσκω	A	I	1	a	go down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1068
53704	καταβλώσκω	A	I	1	a	go down	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:4:227
53705	καταβοάω	A	I	1	a	bawl	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:6:85
53705	καταβοάω	A	I	1	a	bawl	urn:cts:greekLit:tlg0018.tlg001:1:475
53705	καταβοάω	A	I	2	a	cry out, inveigh against	urn:cts:greekLit:tlg0062.tlg056.perseus-grc1:
53705	καταβοάω	A	I	2	a	cry out, inveigh against	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:67
53705	καταβοάω	A	I	2	a	cry out, inveigh against	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:115
53705	καταβοάω	A	I	2	a	cry out, inveigh against	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5:45
53705	καταβοάω	A	I	2	a	cry out, inveigh against	urn:cts:greekLit:tlg0551.tlg017.perseus-grc1:5:13
53705	καταβοάω	A	II	1	a	shout down	urn:cts:greekLit:tlg0019.tlg001.perseus-grc1:711
53705	καταβοάω	A	II	1	a	shout down	urn:cts:greekLit:tlg0019.tlg002.perseus-grc1:286
53705	καταβοάω	A	III	1	a	carry down	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:1067
53705	καταβοάω	A	IV	1	a	call for help	Perseus:abo:pap,PSI:16:551:2
53705	καταβοάω	A	IV	1	a	call for help	Perseus:abo:pap,P.Enteux.:42:5
53705	καταβοάω	A	IV	1	a	call for help	urn:cts:greekLit:tlg0526.tlg004.perseus-grc1:2:12:1
53705	καταβοάω	A	IV	2	a	to be loudly entreated	urn:cts:greekLit:tlg0577.tlg001:4J
53706	καταβοή	A	I	1	a	outcry against	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:73
53706	καταβοή	A	I	1	a	outcry against	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8:85
53706	καταβοή	A	I	1	a	outcry against	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:87
53706	καταβοή	A	I	1	a	outcry against	Perseus:abo:pap,UPZ:1:6
53706	καταβοή	A	I	1	a	outcry against	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:15:10:3
53706	καταβοή	A	I	1	a	outcry against	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:p.29
53706	καταβοή	A	I	1	a	outcry against	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
53707	καταβόησις	A	II	1	a	shouting	urn:cts:greekLit:tlg0018.tlg001:2:537
53707	καταβόησις	A	II	1	a	shouting	urn:cts:greekLit:tlg0553.tlg001:1:24
53707	καταβόησις	A	III	1	a	divulgation	urn:cts:greekLit:tlg0638.tlg002:7
53709	καταβολαῖον	A	I	1	a	storehouse,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53709	καταβολαῖον	A	I	1	a	storehouse,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:30
53710	καταβολεύς	A	I	1	a	founder	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:3:1
53710	καταβολεύς	A	II	1	a	one who pays,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53710	καταβολεύς	A	III	1	a	who collect payments	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	I	1	a	throwing down	urn:cts:greekLit:tlg1286.tlg001:9:6
53711	καταβολή	A	I	1	a	throwing down	urn:cts:greekLit:tlg1596.tlg001:13
53711	καταβολή	A	I	1	a	throwing down	urn:cts:greekLit:tlg0061.tlg002:19
53711	καταβολή	A	I	1	a	throwing down	urn:cts:greekLit:tlg0031.tlg019.perseus-grc1:11:11
53711	καταβολή	A	I	1	a	throwing down	urn:cts:greekLit:tlg0074.tlg-02:1:13:3
53711	καταβολή	A	I	1	a	throwing down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	I	1	b	congenital defect	urn:cts:greekLit:tlg0007.tlg018:37
53711	καταβολή	A	I	1	c	nativity	urn:cts:greekLit:tlg1764.tlg001:220:29
53711	καταβολή	A	I	2	a	paying down	urn:cts:greekLit:tlg0014.tlg059.perseus-grc1:27
53711	καταβολή	A	I	2	a	paying down	urn:cts:greekLit:tlg0014.tlg037.perseus-grc1:22
53711	καταβολή	A	I	2	a	paying down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	I	2	a	paying down	http://www.trismegistos.org/text/3504
53711	καταβολή	A	I	2	a	paying down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	I	2	a	paying down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	II	1	a	laying of a foundation	urn:cts:greekLit:tlg0527.tlg024:2:29
53711	καταβολή	A	II	1	a	laying of a foundation	urn:cts:greekLit:tlg1226.tlg001:49:2
53711	καταβολή	A	II	1	a	laying of a foundation	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:12:2:9
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:2:4
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0086.tlg026:352b:15
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:13:6:2
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0031.tlg001.perseus-grc1:13:35
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0031.tlg010.perseus-grc1:1:4
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:1:36:8
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:15:25:35
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:1:47:7
53711	καταβολή	A	II	1	a	foundation, beginning	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:24:8:9
53711	καταβολή	A	III	1	a	periodical attack	urn:cts:greekLit:tlg0059.tlg023:519a
53711	καταβολή	A	III	1	a	periodical attack	urn:cts:greekLit:tlg0014.tlg009.perseus-grc1:29
53711	καταβολή	A	III	1	a	periodical attack	urn:cts:greekLit:tlg0018.tlg001:1:399
53711	καταβολή	A	III	1	a	periodical attack	urn:cts:greekLit:tlg0018.tlg001:2:563
53711	καταβολή	A	III	1	a	periodical attack	urn:cts:greekLit:tlg0284.tlg001.perseus-grc1:50(26).59
53711	καταβολή	A	III	1	a	periodical attack	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	III	1	a	periodical attack	urn:cts:greekLit:tlg0542.tlg001:1:16
53711	καταβολή	A	IV	1	a	detraction, abuse	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53711	καταβολή	A	IV	1	a	detraction, abuse	urn:cts:greekLit:tlg0018.tlg001:2:571
53711	καταβολή	A	V	1	a	outer wrapper	urn:cts:greekLit:tlg0018.tlg001:11:4
53711	καταβολή	A	V	1	a	outer wrapper	urn:cts:greekLit:tlg0627.tlg008.perseus-grc1:9
53713	κατάβολος	A	I	1	a	stewpond, oyster-bank	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53713	κατάβολος	A	I	1	a	stewpond, oyster-bank	urn:cts:greekLit:tlg0722.tlg001:2:58:96
53713	κατάβολος	A	II	1	a	naval station	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:30
53713	κατάβολος	A	II	1	a	naval station	urn:cts:greekLit:tlg4099.tlg001:336:21
53714	καταβομβέω	A	I	1	a	to be deafened	urn:cts:greekLit:tlg4024.tlg001:2:1
53715	καταβορβόρωσις	A	I	1	a	wallowing in mud	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53717	κατάβορρος	A	I	1	a	sheltered from the north	urn:cts:greekLit:tlg0059.tlg032:118b
53717	κατάβορρος	A	I	1	a	sheltered from the north	urn:cts:greekLit:tlg0093.tlg002:2:9:7
53717	κατάβορρος	A	I	1	a	sheltered from the north	urn:cts:greekLit:tlg0086.tlg029:1345a:33
53718	καταβόσκησις	A	I	1	a	feeding down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53719	καταβόσκω	A	I	1	a	feed flocks upon	urn:cts:greekLit:tlg0527.tlg002:22:5(4)
53719	καταβόσκω	A	I	1	a	feed flocks upon	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:15:126
53719	καταβόσκω	A	I	1	a	feed flocks upon	Perseus:abo:pap,PSI:4:346:5
53719	καταβόσκω	A	I	1	a	feed flocks upon	urn:cts:greekLit:tlg0561.tlg001.perseus-grc1:2:16
53719	καταβόσκω	A	I	1	a	feed flocks upon	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53719	καταβόσκω	A	I	1	a	feed flocks upon	urn:cts:greekLit:tlg0533.tlg002:125
53719	καταβόσκω	A	I	1	a	feed flocks upon	urn:cts:greekLit:tlg0022.tlg001:244
53719	καταβόσκω	A	I	1	a	feed flocks upon	urn:cts:greekLit:tlg0647.tlg001.perseus-grc1:503
53720	καταβόστρυχος	A	I	1	a	with flowing locks	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:146
53720	καταβόστρυχος	A	I	1	a	with flowing locks	urn:cts:greekLit:tlg4000.tlg001:2:19
53720	καταβόστρυχος	A	I	1	a	with flowing locks	urn:cts:greekLit:tlg0658.tlg001:7:10
53721	καταβουκολέω	A	I	1	a	lead astray, beguile	urn:cts:greekLit:tlg2001.tlg026:330a
53722	καταβραβεύω	A	I	1	a	give judgement against	urn:cts:greekLit:tlg0031.tlg012.perseus-grc1:2:18
53722	καταβραβεύω	A	I	1	a	give judgement against	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:1:399
53722	καταβραβεύω	A	I	1	a	give judgement against	urn:cts:greekLit:tlg0014.tlg021.perseus-grc1:93
53722	καταβραβεύω	A	I	1	a	give judgement against	Perseus:abo:pap,SB:4512
53722	καταβραβεύω	A	I	1	a	give judgement against	http://www.trismegistos.org/text/75658
53722	καταβραβεύω	A	I	2	a	rule over	urn:cts:greekLit:tlg1764.tlg001:344:29
53723	καταβραδύνω	A	I	1	a	retard	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53723	καταβραδύνω	A	I	1	a	retard	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53725	καταβρεκτέον	A	I	1	a	one must drench	urn:cts:greekLit:tlg0744.tlg001:9:3
53726	κατάβρεξις	A	I	1	a	soaking,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0093.tlg002:6:17:2
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0093.tlg001:5:4:3
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0409.tlg001:4:4
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:10:473a
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:10(11).99
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:5(4).51
53727	καταβρέχω	A	I	1	a	drench, soak, steep	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53728	καταβρίζω	A	I	1	a	fall asleep	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53729	καταβρίθω	A	I	1	a	to be heavily laden, weighed down	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:234
53729	καταβρίθω	A	I	1	a	to be heavily laden, weighed down	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:7:146
53729	καταβρίθω	A	II	1	a	weigh down, outweigh	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:17:95
53731	καταβροντάω	A	I	1	a	to thunder down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53731	καταβροντάω	A	I	1	a	to thunder down	urn:cts:greekLit:tlg2001.tlg027:337d
53731	καταβροντάω	A	I	1	a	to thunder down	urn:cts:greekLit:tlg2050.tlg002:p.256
53731	καταβροντάω	A	I	1	a	to thunder down	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
53732	καταβρόξειε	A	I	1	a	soil with gore	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:2
53732	καταβρόξειε	A	I	1	a	soil with gore	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53733	καταβροχή	A	I	1	a	soaking, steeping	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53733	καταβροχή	A	I	1	a	soaking, steeping	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53733	καταβροχή	A	I	1	a	soaking, steeping	urn:cts:greekLit:tlg0722.tlg001:10:15:2
53734	καταβροχθίζω	A	I	1	a	gulp down	urn:cts:greekLit:tlg0627.tlg017:62
53734	καταβροχθίζω	A	I	1	a	gulp down	urn:cts:greekLit:tlg0019.tlg002.perseus-grc1:357
53734	καταβροχθίζω	A	I	1	a	gulp down	urn:cts:greekLit:tlg0019.tlg002.perseus-grc1:826
53734	καταβροχθίζω	A	I	1	a	gulp down	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:503
53734	καταβροχθίζω	A	I	1	a	gulp down	urn:cts:greekLit:tlg0410.tlg001:190:6
53734	καταβροχθίζω	A	I	1	a	gulp down	urn:cts:greekLit:tlg0252.tlg001:45
53734	καταβροχθίζω	A	I	1	a	gulp down	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:6:270b
53735	καταβροχίζω	A	I	1	a	tie up, ligature	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:38
53736	κατάβροχος	A	I	1	a	inundated,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53737	καταβρύκω	A	I	1	a	bite in pieces, eat up	urn:cts:greekLit:tlg0022.tlg001:675
53737	καταβρύκω	A	I	1	a	bite in pieces, eat up	urn:cts:greekLit:tlg0233.tlg001:36
53737	καταβρύκω	A	I	1	a	bite in pieces, eat up	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53737	καταβρύκω	A	I	1	a	bite in pieces, eat up	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53737	καταβρύκω	A	I	1	a	bite in pieces, eat up	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53738	καταβρύω	A	I	1	a	to be overgrown	urn:cts:greekLit:tlg0458.tlg001:56:6
53739	κατάβρωμα	A	I	1	a	that which is eaten, food	urn:cts:greekLit:tlg0527.tlg004:14:9
53739	κατάβρωμα	A	I	1	a	that which is eaten, food	urn:cts:greekLit:tlg4099.tlg001:453:53
53741	κατάβρωσις	A	I	1	a	eating up, devouring	urn:cts:greekLit:tlg0527.tlg001:31:15
53743	καταβυθίζω	A	I	1	a	cause to sink	urn:cts:greekLit:tlg0627.tlg055:17
53743	καταβυθίζω	A	I	1	a	cause to sink	urn:cts:greekLit:tlg0093.tlg001:5:4:7
53743	καταβυθίζω	A	I	1	a	cause to sink	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:15:34
53743	καταβυθίζω	A	I	1	a	cause to sink	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53743	καταβυθίζω	A	I	1	a	cause to sink	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53744	καταβυθισμός	A	I	1	a	sinking,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53745	καταβυρσόω	A	I	1	a	cover with hides	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:7:65
53745	καταβυρσόω	A	I	2	a	sew up in a skin	urn:cts:greekLit:tlg0007.tlg051:38
53746	καταβυσσόω	A	I	1	a	bury	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53746	καταβυσσόω	A	I	1	a	bury	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53747	καταγαί̈διοι	A	I	1	a	of the underworld	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53749	καταγαπάω	A	I	1	a	to be content with, accept	urn:cts:greekLit:tlg0537.tlg006:2p.55U
53749	καταγαπάω	A	I	1	a	to be content with, accept	urn:cts:greekLit:tlg0537.tlg006:p.41
53750	κατάγαστρον	A	I	1	a	stomach-band,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53751	κατάγαστρος	A	I	1	a	gluttonous,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53752	καταγγειόομαι	A	I	1	a	to be furnished with blood-vessels	urn:cts:greekLit:tlg0564.tlg004:13
53752	καταγγειόομαι	A	I	1	a	to be furnished with blood-vessels	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53752	καταγγειόομαι	A	I	1	a	to be furnished with blood-vessels	urn:cts:greekLit:tlg0722.tlg001:50:47:3
53753	καταγγελεύς	A	I	1	a	one who proclaims, herald	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53753	καταγγελεύς	A	I	1	a	one who proclaims, herald	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53753	καταγγελεύς	A	I	1	a	one who proclaims, herald	urn:cts:greekLit:tlg0031.tlg005.perseus-grc1:17:18
53754	καταγγελία	A	I	1	a	proclamation	urn:cts:greekLit:tlg0062.tlg030:42
53754	καταγγελία	A	I	1	a	proclamation	urn:cts:greekLit:tlg0007.tlg002:14
53754	καταγγελία	A	I	1	a	proclamation	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53754	καταγγελία	A	I	1	a	proclamation	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53754	καταγγελία	A	I	1	a	proclamation	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53754	καταγγελία	A	I	1	a	proclamation	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:12
53754	καταγγελία	A	II	1	a	denunciation	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:10:7:4
53755	καταγγέλλω	A	I	1	a	announce, proclaim, declare	urn:cts:greekLit:tlg0540.tlg025.perseus-grc1:30
53755	καταγγέλλω	A	I	1	a	announce, proclaim, declare	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:14:68
53755	καταγγέλλω	A	I	1	a	announce, proclaim, declare	urn:cts:greekLit:tlg0007.tlg030:26
53755	καταγγέλλω	A	I	1	a	announce, proclaim, declare	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:4:53:2
53755	καταγγέλλω	A	I	1	a	announce, proclaim, declare	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53755	καταγγέλλω	A	I	1	a	announce, proclaim, declare	urn:cts:greekLit:tlg0031.tlg007.perseus-grc1:9:14
53755	καταγγέλλω	A	I	1	a	announce, proclaim, declare	urn:cts:greekLit:tlg0031.tlg011.perseus-grc1:1:17
53755	καταγγέλλω	A	I	1	a	announce, proclaim, declare	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
53755	καταγγέλλω	A	I	2	a	recite, recount	urn:cts:greekLit:tlg0062.tlg030:39
53755	καταγγέλλω	A	I	3	a	denounce	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:2:5:38
53755	καταγγέλλω	A	I	3	a	denounce	urn:cts:greekLit:tlg0015.tlg001:5:2:2
53755	καταγγέλλω	A	I	3	a	denounce	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:3641
53755	καταγγέλλω	A	I	3	a	denounce	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:32
