112910	χά	A	I	1	a	ha! ha!,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:635
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:1183
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:36
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:896
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:40
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:995
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:1371
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:821
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:1489
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:1:2
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:855
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0434.tlg001:317
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0434.tlg001:1:1
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:339
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:985
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:821
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0006.tlg016.perseus-grc1:453
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0059.tlg028.perseus-grc1:242c
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0540.tlg012.perseus-grc1:60
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0540.tlg028.perseus-grc1:17
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0032.tlg009.perseus-grc1:2:29
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0010.tlg011.perseus-grc1:56
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0540.tlg031.perseus-grc1:24
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3:63
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0006.tlg007.perseus-grc1:276
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0540.tlg018.perseus-grc1:23
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0014.tlg020.perseus-grc1:156
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0034.tlg001.perseus-grc1:139
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:586
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0059.tlg023:520c
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:729d
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:545
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0085.tlg006.perseus-grc1:42
113388	χάρις	A	III	1	a	a favour	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:1757
113388	χάρις	A	III	1	b	grant	Perseus:abo:pap,P.Oxy.:273:14
113388	χάρις	A	III	1	b	grant	Perseus:abo:pap,P.Grenf.:2:70:5
113388	χάρις	A	III	1	b	grant	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	A	III	2	a	favours granted	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	A	III	2	a	favours granted	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:11:243
113388	χάρις	A	III	2	a	favours granted	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:1206
113388	χάρις	A	III	2	a	favours granted	urn:cts:greekLit:tlg0032.tlg008.perseus-grc1:1:34
113388	χάρις	A	III	2	a	favours granted	urn:cts:greekLit:tlg0032.tlg008.perseus-grc1:7:6
113388	χάρις	A	III	2	a	favours granted	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:402
113388	χάρις	A	III	2	a	favours granted	urn:cts:greekLit:tlg0033.tlg005:128
113388	χάρις	A	III	2	a	favours granted	urn:cts:greekLit:tlg0059.tlg012:254a
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:7:5
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:10(11).78
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0006.tlg016.perseus-grc1:159
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0006.tlg008.perseus-grc1:79
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:2:19
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0006.tlg017.perseus-grc1:535
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:311
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg2003.tlg001:3:125b
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0006.tlg011.perseus-grc1:1108
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0006.tlg005.perseus-grc1:527
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:821
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0006.tlg014.perseus-grc1:655
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:232
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:550
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:1304
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0006.tlg003.perseus-grc1:227
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:865
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:869
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0059.tlg023:462c
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0014.tlg020.perseus-grc1:26
113388	χάρις	A	IV	1	a	gratification, delight,	urn:cts:greekLit:tlg0010.tlg015.perseus-grc1:10
113388	χάρις	A	V	1	a	homage due	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:182
113388	χάρις	A	V	1	a	homage due	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:371
113388	χάρις	A	V	1	a	homage due	urn:cts:greekLit:tlg0006.tlg003.perseus-grc1:439
113388	χάρις	A	V	2	a	thank-offering,	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:1387
113388	χάρις	A	V	2	a	thank-offering,	urn:cts:greekLit:tlg0032.tlg008.perseus-grc1:8:4
113388	χάρις	A	V	2	a	thank-offering,	urn:cts:greekLit:tlg0085.tlg006.perseus-grc1:180
113388	χάρις	A	V	2	a	thank-offering,	urn:cts:greekLit:tlg0085.tlg006.perseus-grc1:517
113388	χάρις	A	V	2	a	thank-offering,	urn:cts:greekLit:tlg0059.tlg001.perseus-grc1:15a
113388	χάρις	A	V	2	a	thank-offering,	urn:cts:greekLit:tlg0059.tlg019:187a
113388	χάρις	A	VI	1	a	in	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:15:744
113388	χάρις	A	VI	1	a	in	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:709
113388	χάρις	A	VI	1	a	in	urn:cts:greekLit:tlg0085.tlg006.perseus-grc1:266
113388	χάρις	A	VI	1	a	in	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:5:99
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	Perseus:abo:pap,P.Oxy.:743:29
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:888
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:53
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:475a
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:1046
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0006.tlg009.perseus-grc1:1238
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:485
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0011.tlg006.perseus-grc1:1413
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:762
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:701d
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:443
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:557:6
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0537.tlg002:31
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	Perseus:abo:pap,P.Fay.:126:5
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:15:744
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0006.tlg013.perseus-grc1:566
113388	χάρις	A	VI	1	b	for the sake of, on behalf of, on account of,	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:176
113388	χάρις	A	VI	2	a	to do a pleasure,	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:1353
113388	χάρις	A	VI	2	a	to do a pleasure,	urn:cts:greekLit:tlg0007.tlg031:46
113388	χάρις	A	VI	2	a	to do a pleasure,	urn:cts:greekLit:tlg1605.tlg001:9
113388	χάρις	A	VI	2	a	to do a pleasure,	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3:37
113388	χάρις	A	VI	2	a	to do a pleasure,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:740c
113388	χάρις	A	VI	2	a	to do a pleasure,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:771d
113388	χάρις	A	VI	2	b	for the sake	urn:cts:greekLit:tlg0014.tlg008.perseus-grc1:1
113388	χάρις	A	VI	2	b	for the sake	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:30
113388	χάρις	A	VI	2	b	for the sake	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:1152
113388	χάρις	A	VI	2	b	for the sake	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:8:8
113388	χάρις	A	VI	2	b	for the sake	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:908
113388	χάρις	A	VI	2	b	for the sake	urn:cts:greekLit:tlg0006.tlg003.perseus-grc1:538
113388	χάρις	A	VI	2	b	for the sake	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:28
113388	χάρις	A	VI	2	b	for the sake	urn:cts:greekLit:tlg0011.tlg006.perseus-grc1:1156
113388	χάρις	A	VI	2	c	from partiality	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:5:69
113388	χάρις	A	VI	2	c	from partiality	urn:cts:greekLit:tlg0032.tlg003.perseus-grc1:8:10
113388	χάρις	A	VI	2	c	from partiality	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:115b
113388	χάρις	A	VI	2	c	from partiality	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:796b
113388	χάρις	A	VI	2	d	pleasing	urn:cts:greekLit:tlg0032.tlg008.perseus-grc1:9:1
113388	χάρις	A	VI	2	d	pleasing	urn:cts:greekLit:tlg0032.tlg008.perseus-grc1:2
113388	χάρις	A	VII	1	a	the cypress,	urn:cts:greekLit:tlg4080.tlg001:11:4:1
113388	χάρις	A	VII	1	a	the cypress,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:17:51
113388	χάρις	A	VII	1	a	the cypress,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:5:54
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:18:382
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:14:267
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:275
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:6:18
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:2:50
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0020.tlg001.perseus-grc1:907
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0533.tlg003.perseus-grc1:52:1
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:5:338
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:73
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0013.tlg005.perseus-grc1:61
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:6:24:7
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0020.tlg001.perseus-grc1:64
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:17:51
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:16:104
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:9:2:40
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:9:35:3
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:9:38:1
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:3:18:6
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0525.tlg001.perseus-grc1:9:35:2
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1133a:3
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0059.tlg006.perseus-grc1:152c
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0062.tlg053:26
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:7:11
113388	χάρις	B	I	1	a	Charis,	urn:cts:greekLit:tlg0410.tlg001:228:4
113389	χαρίσιος	A	I	1	a	of thanksgiving,	urn:cts:greekLit:tlg0533.tlg001:193
113389	χαρίσιος	A	I	2	a	free,	urn:cts:greekLit:tlg4066.tlg002:216
113389	χαρίσιος	A	I	3	a	love-plant,	urn:cts:greekLit:tlg0086.tlg027:846b:7
113389	χαρίσιος	A	I	3	a	love-plant,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113390	χάρισμα	A	I	1	a	grace, favour,	urn:cts:greekLit:tlg0018.tlg001:1:102
113390	χάρισμα	A	I	1	a	grace, favour,	urn:cts:greekLit:tlg0018.tlg040:84
113390	χάρισμα	A	I	1	a	grace, favour,	urn:cts:greekLit:tlg0031.tlg007.perseus-grc1:12:4
113390	χάρισμα	A	I	1	a	grace, favour,	urn:cts:greekLit:tlg0031.tlg006.perseus-grc1:6:23
113390	χάρισμα	A	I	1	a	grace, favour,	Perseus:abo:pap,BGU:1044:4
113391	χαρισμός	A	I	1	a	bestowing of favours, gratifying,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113391	χαρισμός	A	I	1	a	bestowing of favours, gratifying,	urn:cts:greekLit:tlg0598.tlg001:8:70
113392	χαριστεῖον	A	I	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113392	χαριστεῖον	A	I	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:420
113392	χαριστεῖον	A	I	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113392	χαριστεῖον	A	I	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:192
113392	χαριστεῖον	A	II	1	a	charistia, = dies festus inter cognatos,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113393	χαριστέον	A	I	1	a	one must humour,	urn:cts:greekLit:tlg0059.tlg012:227c
113393	χαριστέον	A	II	1	a	one must give freely,	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1164b:32
113393	χαριστέον	A	II	1	a	one must give freely,	urn:cts:greekLit:tlg0018.tlg001:1:253
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg0081.tlg001:1:88
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg0081.tlg001:10:17
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg0081.tlg001:54
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg0018.tlg001:2:236
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg0081.tlg001:1:6
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg2003.tlg001:4:158a
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg0081.tlg001:1:55
113394	χαριστήριος	A	I	1	a	of	urn:cts:greekLit:tlg0007.tlg004:11
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:4798
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0007.tlg048:57
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:15:672a
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:4:1:2
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:7:2:28
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:5:31
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:20:76
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:21:2:2
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0062.tlg010:7
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg1525.tlg001:9J
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113394	χαριστήριος	A	II	1	a	thank-offering,	urn:cts:greekLit:tlg0007.tlg011:7
113395	χαριστικός	A	I	1	a	giving freely, bounteous,	urn:cts:greekLit:tlg0007.tlg011:227
113395	χαριστικός	A	I	1	a	giving freely, bounteous,	urn:cts:greekLit:tlg0161.tlg001:96
113395	χαριστικός	A	I	1	a	giving freely, bounteous,	urn:cts:greekLit:tlg0654.tlg002:15
113395	χαριστικός	A	I	1	a	giving freely, bounteous,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113395	χαριστικός	A	I	1	a	giving freely, bounteous,	urn:cts:greekLit:tlg0363.tlg007:67
113395	χαριστικός	A	I	1	a	giving freely, bounteous,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113395	χαριστικός	A	I	1	a	giving freely, bounteous,	urn:cts:greekLit:tlg0018.tlg001:1:108
113395	χαριστικός	A	I	1	a	giving freely, bounteous,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113396	χαριστίων	A	I	1	a	an instrument	urn:cts:greekLit:tlg4013.tlg004:1110:4
113396	χαριστίων	A	I	1	a	an instrument	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113396	χαριστίων	A	I	1	a	an instrument	urn:cts:greekLit:tlg9022.tlg001:2:130
113397	χαριστωνία	A	I	1	a	buying of favour,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113397	χαριστωνία	A	I	1	a	buying of favour,	http://www.trismegistos.org/text/59745
113398	χαρίτερπνος	A	I	1	a	delightsome,	urn:cts:greekLit:tlg1344.tlg001:9 iii 5
113399	χαριτήσιον	A	I	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113399	χαριτήσιον	A	I	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113399	χαριτήσιον	A	I	1	a	thank-offering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113399	χαριτήσιον	A	II	1	a	spell for winning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113399	χαριτήσιον	A	II	1	a	spell for winning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113399	χαριτήσιον	A	II	1	a	spell for winning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113399	χαριτήσιον	A	II	1	a	spell for winning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:121
113399	χαριτήσιον	A	III	1	a	feast of the Charites,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113399	χαριτήσιον	A	IV	1	a	of the	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113399	χαριτήσιον	A	IV	1	a	of the	Perseus:abo:pap,P.Lond.:2:353:8
113400	χαριτία	A	I	1	a	jest, joke,	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:2:2:13
113402	χαρίτιον	A	I	1	a	fimirium	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113403	χαριτοβλέφαρος	A	I	1	a	with eyelids	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113403	χαριτοβλέφαρος	A	I	1	a	with eyelids	urn:cts:greekLit:tlg0458.tlg001:112:4
113403	χαριτοβλέφαρος	A	I	1	a	with eyelids	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113403	χαριτοβλέφαρος	A	I	1	a	with eyelids	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113403	χαριτοβλέφαρος	A	I	1	a	with eyelids	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113404	χαριτογλωσσέω	A	I	1	a	speak to please,	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:296
113404	χαριτογλωσσέω	A	I	1	a	speak to please,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:4:164b
113404	χαριτογλωσσέω	A	I	1	a	speak to please,	urn:cts:greekLit:tlg0006.tlg016.perseus-grc1:1514
113406	χαριτοδώτειρα	A	I	1	a	bestower of favour,	Perseus:abo:pap,P.Oxy.:1380:10
113408	χαριτόμορφος	A	I	1	a	endued with grace of form,	Perseus:abo:pap,P.Oxy.:1380:59
113409	χαριτοποιέω	A	I	1	a	make graceful,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:17:600
113410	χαριτόπωλις	A	I	1	a	she who sells her favours,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:68
113410	χαριτόπωλις	A	I	1	a	she who sells her favours,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:6
113411	χάριτος	A	I	1	a	acceptable	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
113412	χαριτόφωνος	A	I	1	a	with gracious voice,	urn:cts:greekLit:tlg1601.tlg001:8
113413	χαριτόω	A	I	1	a	show grace to	urn:cts:greekLit:tlg0031.tlg010.perseus-grc1:1:6
113413	χαριτόω	A	I	1	a	show grace to	http://www.trismegistos.org/text/61010
